,text,time,location,source,like_count,quote_count,reply_count,retweet_count,lang,split_text
1660,realli new demagog demigod understand piss fire right,2022-05-22,,Twitter for iPhone,0,0,0,0,en,"['realli', 'new', 'demagog', 'demigod', 'understand', 'piss', 'fire', 'right']"
1661,right cue simp stan stoog repli guy troll realli want buy 100 hq 43,2022-05-22,,Twitter for iPhone,0,0,0,0,en,"['right', 'cue', 'simp', 'stan', 'stoog', 'repli', 'guy', 'troll', 'realli', 'want', 'buy', '100', 'hq', '43']"
1662,feel shock anddump musktwitt httpstcon7msjd,2022-05-22,,Twitter for iPhone,0,0,0,0,en,"['feel', 'shock', 'anddump', 'musktwitt', 'httpstcon7msjd']"
1663,court file tweet take tesla privat fund secur lie httpstcozkmg0pokwb,2022-05-22,,Twitter for iPhone,0,0,0,0,en,"['court', 'file', 'tweet', 'take', 'tesla', 'privat', 'fund', 'secur', 'lie', 'httpstcozkmg0pokwb']"
1665,reason respons reason muskovit repli guy tesla stock lost roughli 50 total httpstcorvd8ekk2w,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,9,0,1,9,en,"['reason', 'respons', 'reason', 'muskovit', 'repli', 'guy', 'tesla', 'stock', 'lost', 'roughli', '50', 'total', 'httpstcorvd8ekk2w']"
1667,saw one specul 4200 eom could explain ask dark httpstcogenilw1vua,2022-05-22,"Florida,  USA ",Twitter for iPhone,3,1,3,0,en,"['saw', 'one', 'specul', '4200', 'eom', 'could', 'explain', 'ask', 'dark', 'httpstcogenilw1vua']"
1668,patholog full shit httpstcogpcajy0qhx x httpstco993ouf00ck,2022-05-22,"Rent Free, Your Head",Twitter for iPhone,13,2,2,9,en,"['patholog', 'full', 'shit', 'httpstcogpcajy0qhx', 'x', 'httpstco993ouf00ck']"
1669,see sustain chatter wallstreetbet last day via httpstcotywnbqe0co twtr httpstcobiibps3pg8,2022-05-22,,topstonks,0,0,0,0,en,"['see', 'sustain', 'chatter', 'wallstreetbet', 'last', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcobiibps3pg8']"
1670,ban indefinit tell 1 person jump bridg happi made right cho httpstcocrdymebefa,2022-05-22,"Squamish, British Columbia",Twitter Web App,3,0,0,0,en,"['ban', 'indefinit', 'tell', '1', 'person', 'jump', 'bridg', 'happi', 'made', 'right', 'cho', 'httpstcocrdymebefa']"
1671,11th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstco4ymk638emd,2022-05-22,,topstonks,0,0,0,0,en,"['11th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstco4ymk638emd']"
1673,musk thought anyon takeov httpstcogndqt6opvi,2022-05-22,NY/NJ/FL USA,Twitter for iPhone,2,0,0,0,en,"['musk', 'thought', 'anyon', 'takeov', 'httpstcogndqt6opvi']"
1674,12 googl read question understand check valid amp goal articl amp author httpstco9a3uexudz,2022-05-22,,Twitter Web App,0,0,0,0,en,"['12', 'googl', 'read', 'question', 'understand', 'check', 'valid', 'amp', 'goal', 'articl', 'amp', 'author', 'httpstco9a3uexudz']"
1675,1 talk amp argu fact leav person attack elong either one han httpstcof1femh40p9,2022-05-22,,Twitter Web App,0,0,1,0,en,"['1', 'talk', 'amp', 'argu', 'fact', 'leav', 'person', 'attack', 'elong', 'either', 'one', 'han', 'httpstcof1femh40p9']"
1676,work way top 20 mention wallstreetbet last 7 day via httpstcoodde61h2xm,2022-05-22,,topstonks,0,0,0,0,en,"['work', 'way', 'top', '20', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcoodde61h2xm']"
1677,there there crypto crypto gt,2022-05-22,Not financial advice,Twitter for Android,1,0,1,0,en,"['there', 'there', 'crypto', 'crypto', 'gt']"
1679,hindsight buy death necessari precursor life amp jack left rot build new dawn,2022-05-22,Belfast,Twitter for iPhone,0,0,0,0,en,"['hindsight', 'buy', 'death', 'necessari', 'precursor', 'life', 'amp', 'jack', 'left', 'rot', 'build', 'new', 'dawn']"
1680,organ soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith cryptoc,2022-05-22,,malliard,0,0,0,0,en,"['organ', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptoc']"
1681,scream soap taylor pillow mypillow tsla nft btc objktnft filmphotographi httpstcoectldmioey,2022-05-22,USA,Twitter Web App,0,0,0,0,en,"['scream', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'httpstcoectldmioey']"
1682,organ soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith httpstcohzllkde2bt,2022-05-22,USA,Twitter Web App,4,0,2,1,en,"['organ', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcohzllkde2bt']"
1687,short block cuz hate stabil cuz hate progress cuz hate free speech,2022-05-22,"Texas, USA",Twitter for Android,0,0,0,0,en,"['short', 'block', 'cuz', 'hate', 'stabil', 'cuz', 'hate', 'progress', 'cuz', 'hate', 'free', 'speech']"
1688,tesla move plan dinerdrivein theater supercharg station w hollywood httpstcoo88qcerfbu via httpstcoyvdlj6d4x4,2022-05-22,USA,Twitter Web App,2,2,1,0,en,"['tesla', 'move', 'plan', 'dinerdrivein', 'theater', 'supercharg', 'station', 'w', 'hollywood', 'httpstcoo88qcerfbu', 'via', 'httpstcoyvdlj6d4x4']"
1689,short block cuz hate stabil cuz hate progress cuz,2022-05-22,,Twitter for Android,0,0,0,0,en,"['short', 'block', 'cuz', 'hate', 'stabil', 'cuz', 'hate', 'progress', 'cuz']"
1692,algorithm broken flag normal pictur nuditi alreadi seen similar bug around 10 time httpstcoc3xq2l9fdv,2022-05-22,"Bhubaneshwar, India",Twitter for Android,2,0,0,0,en,"['algorithm', 'broken', 'flag', 'normal', 'pictur', 'nuditi', 'alreadi', 'seen', 'similar', 'bug', 'around', '10', 'time', 'httpstcoc3xq2l9fdv']"
1693,let sing like birdi sing tweet tweet tweet tweet tweet soap taylor pillow httpstcodeqkgmk9q2,2022-05-22,USA,Twitter Web App,1,0,2,0,en,"['let', 'sing', 'like', 'birdi', 'sing', 'tweet', 'tweet', 'tweet', 'tweet', 'tweet', 'soap', 'taylor', 'pillow', 'httpstcodeqkgmk9q2']"
1694,like bought twittermusk musktwitt cryptocurr dogecoin,2022-05-22,,Twitter Web App,2,0,1,0,en,"['like', 'bought', 'twittermusk', 'musktwitt', 'cryptocurr', 'dogecoin']"
1695,11th mention wallstreetbet last 7 day via httpstcotywnbqeyrw twtr httpstcoaqdecv1epi,2022-05-22,,topstonks,0,0,0,0,en,"['11th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqeyrw', 'twtr', 'httpstcoaqdecv1epi']"
1696,long like today size right mdutl stock daytrad httpstcoophvycbdin,2022-05-22,manhattan-ish,Twitter for iPhone,0,0,0,0,en,"['long', 'like', 'today', 'size', 'right', 'mdutl', 'stock', 'daytrad', 'httpstcoophvycbdin']"
1697,one long saw today set fantasi focus 1 level want trade tw,2022-05-22,manhattan-ish,Twitter for iPhone,0,0,0,0,en,"['one', 'long', 'saw', 'today', 'set', 'fantasi', 'focus', '1', 'level', 'want', 'trade', 'tw']"
1698,jack dorsey align behind deal via httpstcorfunhqqk0l,2022-05-22,"London, England",Twitter for iPhone,0,0,0,0,en,"['jack', 'dorsey', 'align', 'behind', 'deal', 'via', 'httpstcorfunhqqk0l']"
1699,let sing like birdi sing tweet tweet tweet tweet tweet let warbl like nightingal give httpstco3f66dln8ch,2022-05-22,USA,Twitter Web App,1,1,1,0,en,"['let', 'sing', 'like', 'birdi', 'sing', 'tweet', 'tweet', 'tweet', 'tweet', 'tweet', 'let', 'warbl', 'like', 'nightingal', 'give', 'httpstco3f66dln8ch']"
1701,question twitteroff ng musktw,2022-05-22,"Detroit, MI",Twitter for iPhone,0,0,0,0,en,"['question', 'twitteroff', 'ng', 'musktw']"
1702,top analyst price target today httpstcodmeweqfhxz,2022-05-23,,Twitter Web App,0,0,0,0,en,"['top', 'analyst', 'price', 'target', 'today', 'httpstcodmeweqfhxz']"
1703,exactli use fact expos junk spacex httpstcodab06yotu1,2022-05-23,,TweetDeck,0,0,0,0,en,"['exactli', 'use', 'fact', 'expos', 'junk', 'spacex', 'httpstcodab06yotu1']"
1704,soap tsla nft btc objktnft filmphotographi willsmith cryptocurr chrisrock httpstcokudoser986,2022-05-23,USA,Twitter Web App,3,0,1,0,en,"['soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'chrisrock', 'httpstcokudoser986']"
1705,ok egg one basket long control happen basket soap httpstcom6xfepatki,2022-05-23,USA,Twitter Web App,3,0,2,0,en,"['ok', 'egg', 'one', 'basket', 'long', 'control', 'happen', 'basket', 'soap', 'httpstcom6xfepatki']"
1706,hey sky take hat im way soap tsla nft btc objktnft filmphotographi httpstcozntk55mbtq,2022-05-23,USA,Twitter Web App,3,0,2,0,en,"['hey', 'sky', 'take', 'hat', 'im', 'way', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'httpstcozntk55mbtq']"
1707,envis super app payment insid intellig trend forecast amp statist httpstcoksovevxlri,2022-05-23,,Twitter for iPhone,1,0,0,0,en,"['envis', 'super', 'app', 'payment', 'insid', 'intellig', 'trend', 'forecast', 'amp', 'statist', 'httpstcoksovevxlri']"
1708,soap tsla nft btc objktnft filmphotographi willsmith cryptocurr chrisrock,2022-05-23,,Twitter for iPhone,0,0,0,0,en,"['soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'chrisrock']"
1709,soap tsla nft btc objktnft filmphotographi willsmith cryptocurr chrisrock httpstcohvbibcdtqh,2022-05-23,USA,Twitter Web App,0,1,1,1,en,"['soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'chrisrock', 'httpstcohvbibcdtqh']"
1710,spaceship travel speed light turn headlight anyth ha httpstconq2bfswrf,2022-05-23,USA,Twitter Web App,1,0,3,0,en,"['spaceship', 'travel', 'speed', 'light', 'turn', 'headlight', 'anyth', 'ha', 'httpstconq2bfswrf']"
1711,go hell keep go winston churchil soap tsla nft btc objktnft httpstcowmcdvpqven,2022-05-23,USA,Twitter Web App,4,1,1,0,en,"['go', 'hell', 'keep', 'go', 'winston', 'churchil', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'httpstcowmcdvpqven']"
1712,look star galaxi feel not particular piec land fr httpstcoqe2nqc47st,2022-05-23,USA,Twitter Web App,4,0,2,0,en,"['look', 'star', 'galaxi', 'feel', 'not', 'particular', 'piec', 'land', 'fr', 'httpstcoqe2nqc47st']"
1713,moon friend lonesom talk read soap tsla nft btc objktnft httpstcocqwrypo4wl,2022-05-23,USA,Twitter Web App,0,0,1,0,en,"['moon', 'friend', 'lonesom', 'talk', 'read', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'httpstcocqwrypo4wl']"
1714,would like die mar not impact soap tsla nft btc objktnft filmphotographi httpstcope3xhmo2xu,2022-05-23,USA,Twitter Web App,2,0,1,0,en,"['would', 'like', 'die', 'mar', 'not', 'impact', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'httpstcope3xhmo2xu']"
1716,ti better love lost never love alrd lord tennyson soap tsla nft btc,2022-05-23,,malliard,0,0,0,0,en,"['ti', 'better', 'love', 'lost', 'never', 'love', 'alrd', 'lord', 'tennyson', 'soap', 'tsla', 'nft', 'btc']"
1717,get busi live get busi die stephen king soap tsla nft btc objktnft filmphotographi,2022-05-23,,malliard,0,0,0,0,en,"['get', 'busi', 'live', 'get', 'busi', 'die', 'stephen', 'king', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi']"
1718,live right enough mae west soap tsla nft btc objktnft filmp,2022-05-23,,malliard,0,0,0,0,en,"['live', 'right', 'enough', 'mae', 'west', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmp']"
1719,ti better love lost never love alrd lord tennyson soap tsla nft httpstco9fwlpnnbcv,2022-05-23,USA,Twitter Web App,3,0,1,1,en,"['ti', 'better', 'love', 'lost', 'never', 'love', 'alrd', 'lord', 'tennyson', 'soap', 'tsla', 'nft', 'httpstco9fwlpnnbcv']"
1720,get busi live get busi die stephen king soap tsla nft btc objktnft httpstco76ipnrz1jh,2022-05-23,USA,Twitter Web App,1,0,2,1,en,"['get', 'busi', 'live', 'get', 'busi', 'die', 'stephen', 'king', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'httpstco76ipnrz1jh']"
1721,live right enough mae west soap tsla nft btc objktnft httpstcopwbctdxhlx,2022-05-23,USA,Twitter Web App,4,0,2,1,en,"['live', 'right', 'enough', 'mae', 'west', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'httpstcopwbctdxhlx']"
1722,organ soap tsla nft btc objktnft filmphotographi willsmith cryptocurr httpstcoqmsifhat2k,2022-05-23,USA,Twitter Web App,2,0,1,0,en,"['organ', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'httpstcoqmsifhat2k']"
1723,cryptocurr chrisrock modelx ufotwitt lunaburn clinteastwood httpstconddn5atdkb,2022-05-23,USA,Twitter Web App,0,0,1,0,en,"['cryptocurr', 'chrisrock', 'modelx', 'ufotwitt', 'lunaburn', 'clinteastwood', 'httpstconddn5atdkb']"
1725,httpstcorjgm3fttg3 who afraid soap tsla nft btc objktnft filmphotographi willsmith httpstcoebldvagzml,2022-05-23,USA,Twitter Web App,0,0,2,0,en,"['httpstcorjgm3fttg3', 'who', 'afraid', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcoebldvagzml']"
1726,like said griffinli pin price find much love 6k well spent amc let httpstcovqrr4sp74j,2022-05-23,$AMC ,Twitter for iPhone,0,0,0,1,en,"['like', 'said', 'griffinli', 'pin', 'price', 'find', 'much', 'love', '6k', 'well', 'spent', 'amc', 'let', 'httpstcovqrr4sp74j']"
1727,blue goldwel elumen bl blue 67 oz 200 ml work peroxid ammonia soap tsla nft btc obj,2022-05-23,MFworld,nftdiabetes,0,0,0,0,en,"['blue', 'goldwel', 'elumen', 'bl', 'blue', '67', 'oz', '200', 'ml', 'work', 'peroxid', 'ammonia', 'soap', 'tsla', 'nft', 'btc', 'obj']"
1728,blue goldwel elumen bl blue 67 oz 200 ml work peroxid ammonia soap tsla nft btc httpstcosep7s6t0vq,2022-05-23,USA,Twitter Web App,1,0,1,1,en,"['blue', 'goldwel', 'elumen', 'bl', 'blue', '67', 'oz', '200', 'ml', 'work', 'peroxid', 'ammonia', 'soap', 'tsla', 'nft', 'btc', 'httpstcosep7s6t0vq']"
1729,deserv ts pt 2 fight fight hoodfight hoodbrawl hoodlyfight ghettofight ghettofight fightpag,2022-05-23,,Twitter for Android,0,0,0,0,en,"['deserv', 'ts', 'pt', '2', 'fight', 'fight', 'hoodfight', 'hoodbrawl', 'hoodlyfight', 'ghettofight', 'ghettofight', 'fightpag']"
1730,fun,2022-05-23,photic zone,Twitter Web App,1,0,0,0,en,['fun']
1731,httpstcoemrhmfyoib,2022-05-23,,Twitter Web App,0,0,0,0,en,['httpstcoemrhmfyoib']
1734,violenc wast time unless site falsif explain isnt particularli civil harass wm httpstcoc0cpk0p6d,2022-05-23,"Earth, as far as I'm aware. ",Twitter Web App,0,0,0,0,en,"['violenc', 'wast', 'time', 'unless', 'site', 'falsif', 'explain', 'isnt', 'particularli', 'civil', 'harass', 'wm', 'httpstcoc0cpk0p6d']"
1735,violenc wast time go extinct unless site falsif explain claim mode httpstcohoe5fcrrwn,2022-05-23,"Earth, as far as I'm aware. ",Twitter Web App,0,0,1,0,en,"['violenc', 'wast', 'time', 'go', 'extinct', 'unless', 'site', 'falsif', 'explain', 'claim', 'mode', 'httpstcohoe5fcrrwn']"
1736,wut wut organ soap taylor pillow mypillow tsla nft btc objktnft filmphotographi httpstcovlzbpiddpz,2022-05-23,USA,Twitter Web App,1,0,1,0,en,"['wut', 'wut', 'organ', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'httpstcovlzbpiddpz']"
1738,rnmurs mother day giftnft btc doge shib tsla nio coachellahttpstcojhegd7cvzh,2022-05-23,,Twitter Web App,0,0,0,0,en,"['rnmurs', 'mother', 'day', 'giftnft', 'btc', 'doge', 'shib', 'tsla', 'nio', 'coachellahttpstcojhegd7cvzh']"
1739,wish could categoris bookmark,2022-05-23,"England, United Kingdom",Twitter for iPhone,0,0,0,0,en,"['wish', 'could', 'categoris', 'bookmark']"
1740,webul 4th anniversari get 6 stock valu 12600 open amp fund brokerag acc httpstco60esophyth,2022-05-23,,Twitter for Android,1,0,0,0,en,"['webul', '4th', 'anniversari', 'get', '6', 'stock', 'valu', '12600', 'open', 'amp', 'fund', 'brokerag', 'acc', 'httpstco60esophyth']"
1742,chart could tell stori stock price sinc announc best final offer buy httpstcoiw6ha5oxyt,2022-05-23,"Anytown, USA",Twitter Web App,6,0,0,5,en,"['chart', 'could', 'tell', 'stori', 'stock', 'price', 'sinc', 'announc', 'best', 'final', 'offer', 'buy', 'httpstcoiw6ha5oxyt']"
1743,px14a6g 23 may 1103am letter sharehold httpstcokr2xtwuwgi,2022-05-23,"Toronto, Canada",Investor Feed,0,0,0,0,en,"['px14a6g', '23', 'may', '1103am', 'letter', 'sharehold', 'httpstcokr2xtwuwgi']"
1745,like said griffinli pin price find much love amc let turd dro,2022-05-23,"Sandpoint,ID",Twitter Web App,0,0,0,0,en,"['like', 'said', 'griffinli', 'pin', 'price', 'find', 'much', 'love', 'amc', 'let', 'turd', 'dro']"
1746,work way top 20 mention wallstreetbet last 7 day via httpstcozuehal4rqi,2022-05-23,,topstonks,0,0,0,0,en,"['work', 'way', 'top', '20', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcozuehal4rqi']"
1747,like said griffinli pin price find much love amc let turd httpstcoaapxkbmaji,2022-05-23,$AMC ,Twitter for iPhone,4,0,0,2,en,"['like', 'said', 'griffinli', 'pin', 'price', 'find', 'much', 'love', 'amc', 'let', 'turd', 'httpstcoaapxkbmaji']"
1748,suggest want discount bid proportion number spam bot httpstcobk3cq988ow,2022-05-23,"Toronto, ON",Twitter for iPhone,0,0,0,0,en,"['suggest', 'want', 'discount', 'bid', 'proportion', 'number', 'spam', 'bot', 'httpstcobk3cq988ow']"
1750,suggest want discount bid proportion number spam bot httpstcobk3cq988ow,2022-05-23,"New York, NY",proactive_NA,0,0,0,1,en,"['suggest', 'want', 'discount', 'bid', 'proportion', 'number', 'spam', 'bot', 'httpstcobk3cq988ow']"
1751,realli great deal wonder inform interest opinion latter essenti httpstcogx2qh5t31i,2022-05-23,,Twitter Web App,2,0,0,0,en,"['realli', 'great', 'deal', 'wonder', 'inform', 'interest', 'opinion', 'latter', 'essenti', 'httpstcogx2qh5t31i']"
1753,patholog full shit httpstcogpcajy0qhx x tsl,2022-05-23,"Rent Free, Your Head",Twitter for iPhone,0,0,0,0,en,"['patholog', 'full', 'shit', 'httpstcogpcajy0qhx', 'x', 'tsl']"
1763,shark soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith httpstcodl9gnhiyrw,2022-05-23,USA,Twitter Web App,3,0,1,0,en,"['shark', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcodl9gnhiyrw']"
1764,shark soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith cryptocurr,2022-05-23,,malliard,0,0,0,0,en,"['shark', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr']"
1765,crypto entrepreneur say decentr system solv mani ill tweet abou httpstcocx8knduitn,2022-05-23,,Twitter for iPhone,0,0,1,1,en,"['crypto', 'entrepreneur', 'say', 'decentr', 'system', 'solv', 'mani', 'ill', 'tweet', 'abou', 'httpstcocx8knduitn']"
1766,shark soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith httpstcoamqoannfac,2022-05-23,USA,Twitter Web App,1,0,2,1,en,"['shark', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcoamqoannfac']"
1768,price reject monthli kijun may also see last 2 chart share httpstcog82idqxmfu,2022-05-23,Cryptoverse,Twitter for iPhone,18,0,1,2,en,"['price', 'reject', 'monthli', 'kijun', 'may', 'also', 'see', 'last', '2', 'chart', 'share', 'httpstcog82idqxmfu']"
1769,12th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstco8c2otqbq3j,2022-05-23,,topstonks,1,0,0,0,en,"['12th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstco8c2otqbq3j']"
1770,12th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstcofbmaimyzdw,2022-05-23,,topstonks,0,0,0,0,en,"['12th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcofbmaimyzdw']"
1771,12th mention wallstreetbet last 7 day via httpstcotywnbqe0co twtr httpstconzniix25f6,2022-05-23,,topstonks,0,0,0,0,en,"['12th', 'mention', 'wallstreetbet', 'last', '7', 'day', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstconzniix25f6']"
1772,523 daili watchlist amzn fdx mcd pep amd trade trade httpstcoxodwnbctq3,2022-05-23,,Twitter for iPhone,0,0,0,0,en,"['523', 'daili', 'watchlist', 'amzn', 'fdx', 'mcd', 'pep', 'amd', 'trade', 'trade', 'httpstcoxodwnbctq3']"
1773,reason respons reason muskovit repli guy tesla stock lost roughli 50 total,2022-05-23,"RT's,FF's,Likes ≠ endorse",Twitter Web App,0,0,0,0,en,"['reason', 'respons', 'reason', 'muskovit', 'repli', 'guy', 'tesla', 'stock', 'lost', 'roughli', '50', 'total']"
1774,still activ yo soon plan account suspens elonmusk hors,2022-05-23,blk hol,Twitter for Android,0,0,0,0,en,"['still', 'activ', 'yo', 'soon', 'plan', 'account', 'suspens', 'elonmusk', 'hors']"
1775,need sue mdau plain see httpstco4mxaswoen,2022-05-23,"Los Angeles, CA",Twitter for iPhone,0,0,0,0,en,"['need', 'sue', 'mdau', 'plain', 'see', 'httpstco4mxaswoen']"
1776,organ soap taylor pillow mypillow tsla nft btc objktnft filmphotographi willsmith httpstcouscspsbt5r,2022-05-23,USA,Twitter Web App,5,0,2,0,en,"['organ', 'soap', 'taylor', 'pillow', 'mypillow', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'httpstcouscspsbt5r']"
1777,poor dream spread dream feet tread softli tread httpstcook2rkzwmmd,2022-05-24,USA,Twitter Web App,3,1,1,0,en,"['poor', 'dream', 'spread', 'dream', 'feet', 'tread', 'softli', 'tread', 'httpstcook2rkzwmmd']"
1783,one mention wallstreetbet last 24 hour via httpstcotywnbqe0co twtr httpstcouauim3wlrm,2022-05-24,,topstonks,0,0,0,0,en,"['one', 'mention', 'wallstreetbet', 'last', '24', 'hour', 'via', 'httpstcotywnbqe0co', 'twtr', 'httpstcouauim3wlrm']"
1785,inc nyse st still move toward 2124 forecast breach 3130 would open floor tar httpstcoag3fxz2odn,2022-05-24,"Durango, CO",Twitter for iPhone,0,0,0,0,en,"['inc', 'nyse', 'st', 'still', 'move', 'toward', '2124', 'forecast', 'breach', '3130', 'would', 'open', 'floor', 'tar', 'httpstcoag3fxz2odn']"
1786,els invest,2022-05-24,,Twitter for iPhone,0,0,0,0,en,"['els', 'invest']"
1787,14day stochast oscil line cross bearish revers signal httpstcorqxl09od1v,2022-05-24,,stockosaur.com,0,0,0,0,en,"['14day', 'stochast', 'oscil', 'line', 'cross', 'bearish', 'revers', 'signal', 'httpstcorqxl09od1v']"
1789,dream got grab never let go carol burnett soap tsla nft btc httpstco8l3hsvprhi,2022-05-24,USA,Twitter Web App,2,0,1,0,en,"['dream', 'got', 'grab', 'never', 'let', 'go', 'carol', 'burnett', 'soap', 'tsla', 'nft', 'btc', 'httpstco8l3hsvprhi']"
1792,ofcanada avoid transpar avoid 4ex comm,2022-05-24,,Twitter Web App,0,0,0,0,en,"['ofcanada', 'avoid', 'transpar', 'avoid', '4ex', 'comm']"
1794,jtjob handl pandem ampalso regard httpstcobmk5tp2rqf,2022-05-24,Canada,Twitter Web App,3,0,1,3,en,"['jtjob', 'handl', 'pandem', 'ampalso', 'regard', 'httpstcobmk5tp2rqf']"
1797,ofcanada avoid transpar avoid 4ex comm httpstco8enegfeuof,2022-05-24,Canada,Twitter Web App,0,0,0,2,en,"['ofcanada', 'avoid', 'transpar', 'avoid', '4ex', 'comm', 'httpstco8enegfeuof']"
1805,movi video game social media platform baromet american economi reta httpstcojruko2idnf,2022-05-24,,Twitter for iPhone,72,0,2,15,en,"['movi', 'video', 'game', 'social', 'media', 'platform', 'baromet', 'american', 'economi', 'reta', 'httpstcojruko2idnf']"
1807,mani follow fake,2022-05-24,,Twitter Web App,0,0,0,1,en,"['mani', 'follow', 'fake']"
1808,fun appl adob salesforc microsoft jaguarlandrov o2 virgin media httpstcorqims7jt2c,2022-05-24,"Nr.Stonehenge, Salisbury",Twitter for iPhone,0,0,1,1,en,"['fun', 'appl', 'adob', 'salesforc', 'microsoft', 'jaguarlandrov', 'o2', 'virgin', 'media', 'httpstcorqims7jt2c']"
1809,twilio 412 90 tesla 1643 625 snap 83 12 73 35 fuck httpstcoy7dwzilgjn,2022-05-24,Scampia,Twitter for iPhone,13,0,3,0,en,"['twilio', '412', '90', 'tesla', '1643', '625', 'snap', '83', '12', '73', '35', 'fuck', 'httpstcoy7dwzilgjn']"
1810,amc spi qqq day start trend lfg httpstcortmdrm45ou,2022-05-24,,Twitter Web App,2,0,0,0,en,"['amc', 'spi', 'qqq', 'day', 'start', 'trend', 'lfg', 'httpstcortmdrm45ou']"
1812,need never asham tear charl dicken soap tsla nft btch objktnft filmphotographi httpstcob8ymbwnf5m,2022-05-24,USA,LinkedIn,0,0,0,0,en,"['need', 'never', 'asham', 'tear', 'charl', 'dicken', 'soap', 'tsla', 'nft', 'btch', 'objktnft', 'filmphotographi', 'httpstcob8ymbwnf5m']"
1813,psst organ soap tsla nft btc objktnft filmphotographi willsmith cryptocurr twtr httpstcodmrlukl085,2022-05-24,USA,Twitter Web App,3,0,1,0,en,"['psst', 'organ', 'soap', 'tsla', 'nft', 'btc', 'objktnft', 'filmphotographi', 'willsmith', 'cryptocurr', 'twtr', 'httpstcodmrlukl085']"
1814,clock slay time time dead long click littl wheel clock stop httpstco4s2pftslv9,2022-05-24,USA,Twitter Web App,3,0,1,0,en,"['clock', 'slay', 'time', 'time', 'dead', 'long', 'click', 'littl', 'wheel', 'clock', 'stop', 'httpstco4s2pftslv9']"
1815,watch snap call trade flow httpstcolfjrz9fflx,2022-05-24,,Twitter for Android,0,0,0,1,en,"['watch', 'snap', 'call', 'trade', 'flow', 'httpstcolfjrz9fflx']"
1816,stock drop 27 sinc may start 54 purchas plan alreadi complet gone httpstcor3hb7b4ujc,2022-05-24,,Twitter for iPhone,0,0,0,0,en,"['stock', 'drop', '27', 'sinc', 'may', 'start', '54', 'purchas', 'plan', 'alreadi', 'complet', 'gone', 'httpstcor3hb7b4ujc']"
